provincia,partido,localidad,link_indec,otros,"0,5_mbps",1_mbps,2_mbps,3_mbps,5_mbps,6_mbps,8_mbps,10_mbps,15_mbps,20_mbps,30_mbps,50_mbps,100_mbps
MENDOZA,Luján de Cuyo,Cacheuta,50063030,29,0,0,0,2,0,0,4,0,11,0,0,0,0
MENDOZA,Luján de Cuyo,Carrodilla,50063060,175,0,0,0,0,0,6,0,0,0,0,0,0,0
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,222,0,0,0,0,0,0,0,1,0,0,0,30,0
MENDOZA,Luján de Cuyo,Costa Flores,50063040,142,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Luján de Cuyo,El Carrizal,50063050,30,0,6,4,1,0,0,0,1,0,0,0,0,0
MENDOZA,Luján de Cuyo,El Salto,50063060,19,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Luján de Cuyo,La Puntilla,50063060,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,42,0,0,0,0,0,0,439,0,276,0,0,0,0
MENDOZA,Luján de Cuyo,Las Vegas,50063080,18,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,647,7,4,90,62,0,1257,717,7,1799,810,487,229,33
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,184,0,0,0,0,0,0,0,0,0,0,0,0,2
MENDOZA,Luján de Cuyo,Perdriel,50063100,157,0,0,0,45,0,0,7,0,42,0,0,0,0
MENDOZA,Luján de Cuyo,Potrerillos,50063110,30,4,0,0,2,0,0,0,0,0,2,0,0,0
MENDOZA,Luján de Cuyo,Ugarteche,50063120,127,0,0,0,105,0,12,0,4,0,0,0,0,0
MENDOZA,Luján de Cuyo,Vistalba,50063060,240,0,0,0,0,0,0,0,0,0,0,0,0,1
MENDOZA,Maipú,Barrancas,50070010,31,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,33,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Maipú,Cruz de Piedra,50070030,59,0,0,0,12,0,0,0,0,0,0,0,0,0
MENDOZA,Maipú,El Pedregal,50070040,31,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Maipú,Fray Luis Beltrán,50070050,61,0,3,2,0,0,0,94,1,189,0,0,0,0
MENDOZA,Maipú,General Gutierrez,50070040,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MENDOZA,Maipú,Luzuriaga,50070090,0,0,0,0,0,0,0,0,0,0,0,2,0,5
MENDOZA,Maipú,Maipú,50070060,2,3,4,6,38,0,1123,257,7,236,165,4104,1888,592
MENDOZA,Maipú,Rodeo del Medio,50070070,157,0,21,63,76,6,5,55,2,262,0,0,0,0
MENDOZA,Maipú,Russell,50070080,32,2,0,0,0,0,0,546,0,349,0,3468,0,0
MENDOZA,Maipú,San Roque,50070090,67,0,9,6,19,1,0,125,2,106,0,3122,0,0
MENDOZA,Maipú,Villa Teresa,50070100,38,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Malargüe,Las Leñas,50077030,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Malargüe,Malargüe,50077040,3,3,0,0,14,0,22,0,1560,0,37,9,0,0
MENDOZA,OTROS,Otros,Sin Datos,1709,0,3,0,3,0,1,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Andrade,50084010,0,0,0,10,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,0,0,0,5,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,1,0,0,39,0,0,1,0,0,0,0,0,0,0
MENDOZA,Rivadavia,El Mirador,50084040,0,0,10,49,1,1,0,0,3,0,0,0,0,0
MENDOZA,Rivadavia,La Central,50084050,0,0,0,81,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,La Esperanza,50084060,0,0,0,31,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,La Florida,50084070,0,0,0,64,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,La Libertad,50084080,0,0,0,51,0,0,1,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Los Árboles,50084090,0,0,1,6,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Los Campamentos,50084100,0,0,0,59,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Medrano,50084110,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Mundo Nuevo,50084120,0,0,0,12,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Reducción de Abajo,50084130,0,0,0,45,0,0,0,0,0,0,0,0,0,0
MENDOZA,Rivadavia,Rivadavia,50084140,1,1,25,751,8,2,1010,333,1522,192,12,24,0,0
MENDOZA,Rivadavia,Santa María de Oro,50084150,0,0,0,35,0,0,1,1,0,0,0,0,0,0
MENDOZA,San Carlos,Barrio El Cepillo,50091010,0,0,0,0,0,0,32,0,7,8,0,0,0,0
MENDOZA,San Carlos,Chilecito,50091020,0,0,0,0,0,0,71,0,54,27,0,0,0,0
MENDOZA,San Carlos,Eugenio Bustos,50091030,0,0,0,0,62,0,476,3,58,60,0,0,0,0
MENDOZA,San Carlos,La Consulta,50091040,0,1,0,0,8,0,57,42,0,140,528,0,0,0
MENDOZA,San Carlos,Pareditas,50091050,0,0,0,0,0,0,74,0,31,15,0,0,0,0
MENDOZA,San Carlos,San Carlos,50091060,0,0,0,0,72,0,215,0,35,88,166,0,0,0
MENDOZA,San Martín,Alto Salvador,50098090,0,0,9,6,1,1,2,0,2,6,0,20,6,0
MENDOZA,San Martín,Alto Verde,50098020,0,0,44,28,5,3,3,0,8,11,0,37,12,0
MENDOZA,San Martín,Chapanay,50098060,0,0,16,10,2,1,0,0,3,1,0,5,1,0
MENDOZA,San Martín,El Espino,50098073,0,0,29,19,3,2,0,0,6,0,0,0,0,0
MENDOZA,San Martín,El Ramblón,50098077,0,0,53,34,6,4,0,0,10,0,0,0,0,0
MENDOZA,San Martín,Montecaseros,50098080,0,0,47,30,5,3,0,0,9,0,0,0,0,0
MENDOZA,San Martín,Nueva California,50098090,0,0,23,15,3,2,0,0,4,0,0,0,0,0
MENDOZA,San Martín,Otros,Sin Datos,0,0,47,30,4,4,0,0,9,0,0,0,0,0
MENDOZA,San Martín,Palmira,50098090,0,0,9,6,1,1,27,0,2,89,1,300,97,0
MENDOZA,San Martín,San Martín,50098100,1,0,441,279,59,31,153,0,87,488,0,1639,528,0
MENDOZA,San Martín,Tres Porteñas,50098110,0,0,104,66,12,7,0,0,29,0,0,0,0,0
MENDOZA,San Rafael,25 de Mayo,50105220,0,0,0,0,3,0,79,0,10,0,0,0,0,0
MENDOZA,San Rafael,Capitán Montoya,50105050,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,San Rafael,Cuadro Benegas,50105060,0,0,0,0,0,0,262,6,2,20,0,0,1823,829
MENDOZA,San Rafael,El Nihuil,50105070,0,0,0,0,0,0,88,0,0,0,0,0,0,0
MENDOZA,San Rafael,Goudge,50105100,0,0,0,0,0,0,176,0,0,0,0,0,0,0
MENDOZA,San Rafael,Jaime Prats,50105110,0,0,0,9,42,35,2,0,5,0,1,0,0,0
MENDOZA,San Rafael,Las Malvinas,50105130,0,0,0,0,0,0,53,0,0,0,0,0,0,0
MENDOZA,San Rafael,Monte Comán,50105150,79,0,0,160,0,205,0,0,1,0,0,0,0,0
MENDOZA,San Rafael,Punta del Agua,50105170,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MENDOZA,San Rafael,Rama Caída,50105180,0,0,0,0,0,0,273,0,47,0,0,0,0,0
MENDOZA,San Rafael,Real del Padre,50105190,0,0,53,80,182,99,140,0,26,0,1,0,0,0
MENDOZA,San Rafael,Salto de Las Rosas,50105200,0,0,0,0,0,0,212,0,0,0,0,0,0,0
MENDOZA,San Rafael,San Rafael,50105210,3,2,5,0,3,0,1888,1057,894,779,79,33,2,0
MENDOZA,San Rafael,Villa Atuel,50105230,0,0,0,2,6,5,231,0,1,0,0,0,0,0
MENDOZA,San Rafael,Villa Atuel Norte,50105240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MENDOZA,Santa Rosa,La Dormida,50112040,0,0,143,91,31,10,0,0,28,0,0,0,0,0
MENDOZA,Santa Rosa,Las Catitas,50112050,0,0,190,121,21,13,0,0,37,0,0,0,0,0
MENDOZA,Santa Rosa,Santa Rosa,50112060,2,0,68,43,24,5,0,0,13,0,0,0,0,0
MENDOZA,Tunuyán,Campo Los Andes,50119020,0,0,0,0,0,0,0,0,0,0,55,0,0,0
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,0,0,0,0,0,0,165,0,33,0,1,7,0,0
MENDOZA,Tunuyán,Los Sauces,50119050,0,0,0,0,0,0,3,0,23,0,1,5,0,0
MENDOZA,Tunuyán,Tunuyán,50119060,6,0,0,0,19,0,2,151,923,157,40,8,0,0
MENDOZA,Tunuyán,Vista Flores,50119070,0,0,0,0,30,0,35,0,188,0,11,7,0,0
MENDOZA,Tupungato,Cordón del Plata,50126020,18,0,0,0,0,227,0,0,99,0,0,0,0,0
MENDOZA,Tupungato,La Arboleda,50126040,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MENDOZA,Tupungato,San José,50126050,0,0,0,0,0,0,0,0,21,0,0,0,2,1
MENDOZA,Tupungato,Tupungato,50126060,2,1,0,0,15,0,0,164,581,279,0,0,0,0
MISIONES,25 de Mayo,25 de Mayo,54119060,538,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,25 de Mayo,Alba Posse,54119010,0,0,0,0,0,0,0,0,36,0,4,0,0,0
MISIONES,25 de Mayo,Alicia Baja,54119025,0,0,0,0,0,0,0,0,68,0,0,0,0,0
MISIONES,25 de Mayo,Colonia Alicia,54119020,20,0,0,0,0,0,0,0,79,0,0,0,0,0
MISIONES,25 de Mayo,Colonia Aurora,54119030,10,1,0,0,0,0,0,0,110,0,0,0,0,0
MISIONES,25 de Mayo,San Francisco de Asís,54119040,40,0,0,0,0,0,0,0,37,0,3,0,0,0
MISIONES,25 de Mayo,Santa Rita,54119050,150,1,0,0,0,0,0,0,75,0,5,0,0,0
MISIONES,Apóstoles,Apóstoles,54007010,12,1,135,3530,200,0,376,0,614,53,8,4,0,0
MISIONES,Apóstoles,Azara,54007020,0,1,124,24,8,0,0,0,0,0,0,0,0,0
MISIONES,Apóstoles,San José,54007060,0,0,424,0,2,0,12,0,74,14,1,1,0,0
MISIONES,Cainguás,Aristóbulo del Valle,54014010,0,2,466,364,0,308,53,0,1202,0,123,6,0,0
MISIONES,Cainguás,Campo Grande,54014020,2,1,0,0,0,0,1,0,316,0,0,346,0,0
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,32,0,1,0,304,21,8,0,1,0,0,2,0,0
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,0,0,0,0,0,0,0,0,125,0,0,0,0,0
MISIONES,Cainguás,Otros,Sin Datos,0,6,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,Cainguás,Pueblo Illia,54014070,0,0,0,0,0,0,0,0,89,0,0,0,0,0
MISIONES,Cainguás,Salto Encantado,54014080,0,1,4,12,0,37,0,0,11,0,0,0,0,0
MISIONES,Candelaria,Bonpland,54021010,0,0,0,0,0,0,2,0,24,0,2,0,0,0
MISIONES,Candelaria,Candelaria,54021020,2,2,1,0,33,0,106,0,369,19,8,0,0,0
MISIONES,Candelaria,Mártires,54021050,0,0,0,0,8,8,0,0,0,0,0,0,0,0
MISIONES,Candelaria,Profundidad,54021060,0,0,0,0,0,3,0,0,0,0,0,0,0,0
MISIONES,Candelaria,Santa Ana,54021080,0,0,1,0,0,0,9,0,73,10,1,0,0,0
MISIONES,Capital,Garupá,54028010,106,0,13,0,51,0,150,7,1287,49,45,0,0,5506
MISIONES,Capital,Nemesio Parma,54028020,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MISIONES,Capital,Posadas,54028030,644,6,163,5,419,3,1168,22,1383,434,1019,284,35393,42609
MISIONES,Concepción,Concepción de la Sierra,54035020,0,1,118,483,11,0,1,0,1,0,0,1,0,0
MISIONES,Concepción,La Corita,54035030,0,0,0,12,0,0,0,0,0,0,0,0,0,0
MISIONES,Eldorado,Colonia Victoria,54042010,0,0,0,0,0,0,0,0,2,1,0,0,0,0
MISIONES,Eldorado,Eldorado,54042020,41,1,106,0,500,0,902,0,2752,140,1319,14,2,0
MISIONES,Eldorado,Puerto Pinares,54042070,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,Eldorado,Santiago De Liniers,54042080,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,370,0,0,0,0,0,0,0,0,0,0,1,0,0
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,5,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,Guaraní,El Soberbio,54056010,520,1,0,0,0,0,0,0,729,0,0,0,0,0
MISIONES,Guaraní,Fracrán,54056020,0,0,0,0,0,0,0,0,129,0,0,0,0,0
MISIONES,Guaraní,San Vicente,54056030,20,0,0,0,0,0,0,0,1267,0,0,1424,1627,0
MISIONES,Iguazú,Esperanza,54063010,4,0,1004,950,18,40,177,0,383,27,19,2,0,0
MISIONES,Iguazú,Libertad,54063020,2,0,3,0,6,0,23,0,234,49,3,0,0,0
MISIONES,Iguazú,Puerto Iguazú,54063030,2,3,15,0,69,0,76,0,242,27,2491,1126,173,1456
MISIONES,Iguazú,Wanda,54063040,2,3,2,0,40,0,103,0,473,23,24,1,0,0
MISIONES,Leandro N. Alem,Almafuerte,54070010,1,0,0,0,0,2,0,0,0,0,0,0,0,0
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MISIONES,Leandro N. Alem,Cerro Azul,54070040,15,2,15,314,0,0,100,0,16,0,8,2,0,0
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MISIONES,Leandro N. Alem,Gobernador López,54070060,20,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,128,0,7,3515,6,0,67,0,331,52,9,2,0,0
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,0,0,3,0,0,0,4,0,0,0,0,0,0,0
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,0,0,0,60,0,0,0,0,0,0,0,0,0,0
MISIONES,Libertador Grl. San Martín,Capioví,54077010,2,1,75,0,152,10,262,0,255,29,43,0,0,0
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,1,1,81,0,172,0,336,0,204,7,65,0,0,0
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,0,0,6,0,18,15,20,0,0,0,0,0,0,0
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,5,0,282,0,711,0,2114,0,1487,52,582,0,0,0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,0,1,45,0,86,3,121,0,67,0,30,0,0,0
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MISIONES,Montecarlo,Montecarlo,54084030,4,0,47,0,436,777,305,0,448,43,21,13,1,0
MISIONES,Montecarlo,Puerto Piray,54084050,1,2,1,0,3,0,21,0,208,23,26,0,0,0
MISIONES,Montecarlo,Taruma,54084060,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,Oberá,Alberdi,54091010,0,0,0,0,15,10,0,0,0,0,0,0,0,0
MISIONES,Oberá,Campo Ramón,54091020,15,1,0,324,9,3,0,0,0,0,0,0,0,0
MISIONES,Oberá,Campo Viera,54091030,0,0,0,0,0,0,0,0,352,0,0,359,0,0
MISIONES,Oberá,General Alvear,54091050,0,0,0,0,9,0,0,0,0,0,0,0,0,0
MISIONES,Oberá,Guaraní,54091060,0,0,0,0,0,0,0,0,3,0,1,0,0,0
MISIONES,Oberá,Los Helechos,54091070,20,0,0,0,15,5,0,0,0,0,0,0,0,0
MISIONES,Oberá,Oberá,54091080,5,0,15,0,56,145,124,0,1277,23,2541,18,336,34
MISIONES,Oberá,Panambí,54091090,0,0,0,0,18,3,0,0,0,0,0,0,0,0
MISIONES,Oberá,Panambi Kilómetro 15,54091105,50,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,Oberá,Panambí Kilómetro 8,54091100,50,0,0,0,19,5,0,0,0,0,0,0,0,0
MISIONES,Oberá,San Martín,54091110,0,0,0,0,6,1,0,0,1,0,0,0,0,0
MISIONES,Oberá,Villa Bonita,54091120,0,0,0,24,10,2,0,0,0,0,0,0,0,0
MISIONES,OTROS,Otros,Sin Datos,5521,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,San Ignacio,Colonia Polana,54098010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,San Ignacio,Corpus,54098020,0,0,0,0,0,165,124,0,0,0,0,0,0,0
MISIONES,San Ignacio,General Urquiza,54098040,0,0,0,0,0,0,7,0,0,0,0,0,0,0
MISIONES,San Ignacio,Gobernador Roca,54098050,0,2,5,0,5,9,20,0,139,20,2,0,0,0
MISIONES,San Ignacio,Helvecia,54098060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,0,0,0,0,0,116,52,0,0,0,0,0,0,0
MISIONES,San Ignacio,Jardín América,54098080,0,0,1,0,33,18,108,0,185,78,2,39,0,1590
MISIONES,San Ignacio,Oasis,54098090,0,0,0,0,0,18,11,0,0,0,0,0,0,0
MISIONES,San Ignacio,Roca Chica,54098100,0,0,0,0,0,68,35,0,0,0,0,0,0,0
MISIONES,San Ignacio,San Ignacio,54098110,6,1,3,0,4,11,60,0,281,37,3,0,0,0
MISIONES,San Ignacio,Santo Pipó,54098120,1,0,3,0,4,17,48,0,128,9,0,0,0,0
MISIONES,San Javier,Florentino Ameghino,54105010,60,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,San Javier,Itacaruaré,54105020,0,0,0,95,0,0,0,0,0,0,0,0,0,0
MISIONES,San Javier,Mojón Grande,54105030,35,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,San Javier,San Javier,54105040,40,3,0,1302,400,0,0,0,0,0,0,0,0,0
MISIONES,San Pedro,Cruce Caballero,54112010,0,0,0,0,0,32,0,0,5,0,1,0,0,0
MISIONES,San Pedro,Otros,Sin Datos,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MISIONES,San Pedro,Paraíso,54112020,8,0,0,0,0,500,0,0,42,0,0,0,0,0
MISIONES,San Pedro,Piñalito Sur,54112030,0,0,0,0,0,22,0,0,3,0,0,0,0,0
MISIONES,San Pedro,San Pedro,54112040,0,0,4,5,18,776,4,0,864,8,59,2,1,0
MISIONES,San Pedro,Tobuna,54112050,0,0,0,0,0,12,0,0,3,0,0,0,0,0
NEUQUEN,Aluminé,Aluminé,58007010,0,1,0,0,0,681,0,0,37,254,0,25,0,0
NEUQUEN,Aluminé,Moquehue,58007015,1,0,0,0,25,56,0,73,27,14,1,0,0,0
NEUQUEN,Aluminé,Villa Pehuenia,58007020,1,2,0,0,147,214,0,256,41,71,17,0,0,0
NEUQUEN,Añelo,Añelo,58014010,6,1,15,0,232,0,83,0,108,0,2,366,0,0
NEUQUEN,Añelo,San Patricio del Chañar,58014020,1,1,200,0,0,0,11,0,3,0,0,1,95,423
NEUQUEN,Catan LilL,Las Coloradas,58021010,0,1,0,0,0,34,0,0,18,9,0,0,0,0
NEUQUEN,Chos Malal,Chos Malal,58042010,381,3,0,0,304,0,71,103,8,246,0,0,0,0
NEUQUEN,Chos Malal,Tricao Malal,58042020,0,0,0,0,0,0,0,0,44,0,0,0,0,0
NEUQUEN,Collón Curá,Piedra del Águila,58028010,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Collón Curá,Santo Tomás,58028020,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Confluencia,11 de Octubre,58035080,32,0,0,0,0,0,0,0,0,0,0,0,418,0
NEUQUEN,Confluencia,Arroyito,58035010,0,0,22,4,3,0,0,0,0,0,0,0,0,1
NEUQUEN,Confluencia,Barrio Ruca Luhé,58035020,0,0,0,0,0,0,0,0,0,0,0,0,8,0
NEUQUEN,Confluencia,Centenario,58035030,2478,1,0,0,31,1,173,0,11,9,0,1,2916,1172
NEUQUEN,Confluencia,Cutral Có,58035040,60,0,0,430,377,0,1099,0,1805,280,0,270,0,0
NEUQUEN,Confluencia,El Chocón,58035050,0,0,0,0,0,49,0,63,16,0,0,0,0,0
NEUQUEN,Confluencia,Mari Menuco,58035060,0,0,0,0,0,0,100,0,0,0,0,0,0,0
NEUQUEN,Confluencia,Neuquén,58035070,53,24,27,238,542,25,595,1577,895,1921,806,11288,4287,27395
NEUQUEN,Confluencia,Otros,Sin Datos,0,3,0,0,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Confluencia,Plaza Huincul,58035090,0,1,0,148,114,0,341,0,414,209,0,196,0,0
NEUQUEN,Confluencia,Plottier,58035100,0,0,47,122,1156,6,4486,458,587,12,213,2,180,1683
NEUQUEN,Confluencia,Senillosa,58035110,0,1,17,139,628,22,257,123,303,0,0,1,0,0
NEUQUEN,Confluencia,Villa El Chocón,58035120,0,0,0,0,7,42,0,54,23,0,0,0,0,0
NEUQUEN,Confluencia,Vista Alegre Norte,58035130,176,0,5,0,0,0,280,0,0,0,0,0,330,0
NEUQUEN,Confluencia,Vista Alegre Sur,58035140,120,0,0,0,0,0,270,0,0,0,0,0,325,0
NEUQUEN,Huiliches,Junín de los Andes,58049010,1107,1,36,22,205,661,0,197,300,368,429,550,2,2
NEUQUEN,Lácar,San Martín de los Andes,58056010,6539,0,0,1,235,4629,0,1307,114,57,72,1000,12,1
NEUQUEN,Lácar,Villa Lago Meliquina,58056020,5,0,0,0,2,344,0,104,0,0,3,4,0,0
NEUQUEN,Loncopué,Chorriaca,58063010,0,1,18,39,3,0,0,0,0,0,0,0,0,0
NEUQUEN,Loncopué,Loncopué,58063020,2,4,1,94,0,590,0,0,310,35,10,0,0,0
NEUQUEN,Los Lagos,Villa La Angostura,58070010,2,0,3,0,11,0,256,313,337,435,0,0,0,2
NEUQUEN,Los Lagos,Villa Traful,58070020,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Minas,Andacollo,58077010,0,2,26,9,0,211,0,0,1,0,0,0,0,0
NEUQUEN,Minas,Huinganco,58077020,0,1,12,8,0,62,0,0,0,0,0,0,0,0
NEUQUEN,Minas,Las Ovejas,58077030,0,0,13,13,0,0,0,0,139,0,0,0,0,0
NEUQUEN,Minas,Manzano Amargo,58077050,0,0,0,9,0,0,1,0,0,0,0,0,0,0
NEUQUEN,Minas,Varvarco,58077060,0,0,4,4,0,0,1,0,18,0,0,0,0,0
NEUQUEN,Minas,Villa Del Nahueve,58077070,0,0,0,0,0,0,0,0,15,0,0,0,0,0
NEUQUEN,Ñorquín,Caviahué,58084010,0,2,0,142,0,0,0,4,0,0,0,0,0,0
NEUQUEN,Ñorquín,Copahue,58084020,0,0,0,12,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Ñorquín,El Cholar,58084030,0,1,11,0,3,0,0,0,112,0,0,0,0,0
NEUQUEN,Ñorquín,El Huecú,58084040,0,1,49,10,0,0,0,0,177,0,0,0,0,0
NEUQUEN,Ñorquín,Taquimilán,58084050,0,0,0,0,0,0,0,0,44,0,0,0,0,0
NEUQUEN,OTROS,Otros,Sin Datos,8221,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Pehuenches,Barrancas,58091010,0,0,0,0,0,58,0,0,0,0,0,0,0,0
NEUQUEN,Pehuenches,Buta Ranquil,58091020,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Pehuenches,Rincón de los Sauces,58091040,1,3,0,30,849,0,66,216,10,463,5,0,0,0
NEUQUEN,Picún Leufú,Picún Leufú,58098020,0,1,1,0,1,0,0,0,0,0,0,0,0,0
NEUQUEN,Picunches,Bajada del Agrio,58105010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Picunches,Las Lajas,58105030,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Zapala,Los Catutos,58112010,0,0,1,26,0,0,0,0,0,0,0,0,0,0
NEUQUEN,Zapala,Mariano Moreno,58112020,0,1,1,0,21,51,0,0,0,0,0,0,0,0
NEUQUEN,Zapala,Zapala,58112040,980,1,30,126,407,85,367,1271,1200,765,9,623,0,1
RIO NEGRO,25 de Mayo,Aguada de Guerra,62091010,0,0,0,0,0,0,0,0,8,0,0,0,0,0
RIO NEGRO,25 de Mayo,Clemente Onelli,62091020,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,25 de Mayo,Colan Conhue,62091030,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,25 de Mayo,El Caín,62091040,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,25 de Mayo,Ingeniero Jacobacci,62091050,1,0,0,5,0,0,0,376,0,230,0,0,797,0
RIO NEGRO,25 de Mayo,Los Menucos,62091060,0,1,0,0,0,0,0,0,21,0,30,0,0,0
RIO NEGRO,25 de Mayo,Maquinchao,62091070,1,2,0,0,0,251,0,0,0,0,0,0,0,0
RIO NEGRO,25 de Mayo,Pilquiniyeu,62091090,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,9 de Julio,Comicó,62049010,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,9 de Julio,Cona Niyeu,62049020,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,9 de Julio,Ministro Ramos Mexía,62049030,0,0,90,0,6,0,0,0,60,0,0,0,0,0
RIO NEGRO,9 de Julio,Prahuaniyeu,62049040,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,9 de Julio,Sierra Colorada,62049050,0,0,0,0,0,0,0,0,40,0,0,0,0,0
RIO NEGRO,9 de Julio,Treneta,62049060,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,9 de Julio,Yaminué,62049070,0,0,0,2,0,0,0,0,0,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,El Cóndor,62007020,0,0,0,0,214,6,0,409,0,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,Guardia Mitre,62007040,0,0,0,0,0,0,0,150,0,67,0,0,0,0
RIO NEGRO,Adolfo Alsina,San Javier,62007080,0,0,0,0,0,0,0,0,330,0,0,0,0,0
RIO NEGRO,Adolfo Alsina,Viedma,62007090,5,6,0,0,0,2,2,881,1,701,2308,10696,0,0
RIO NEGRO,Avellaneda,Chimpay,62014030,0,0,0,1,0,0,0,0,2,0,2,1,6,0
RIO NEGRO,Avellaneda,Choele Choel,62014040,1,0,0,0,0,1,0,107,8,341,13,1,238,0
RIO NEGRO,Avellaneda,Coronel Belisle,62014050,0,0,0,0,0,0,0,0,1,1,2,0,51,0
